candidateid,raceid,precinctsreporting,national,officeid,ballotorder,id,votepct,fipscode,reportingunitname,seatnum,winner,lastupdated,polid,initialization_data,racetype,incumbent,test,party,officename,electiondate,racetypeid,uncontested,description,precinctsreportingpct,polnum,key,reportingunitid,is_ballot_measure,precinctstotal,last,statepostal,level,statename,votecount,seatname,runoff,unique_id,first
22321,16957,0,True,P,1,16957-polid-1239-16087,0.0,19173,Taylor,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Taylor1608722321,16087,,7,Bush,IA,county,,0,,False,polid-1239,Jeb
22326,16957,0,True,P,5,16957-polid-60339-16087,0.0,19173,Taylor,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Taylor1608722326,16087,,7,Fiorina,IA,county,,0,,False,polid-60339,Carly
22337,16957,0,True,P,12,16957-polid-8639-16059,0.0,19117,Lucas,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Lucas1605922337,16059,,7,Trump,IA,county,,0,,False,polid-8639,Donald
22324,16957,0,True,P,4,16957-polid-61815-16087,0.0,19173,Taylor,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Taylor1608722324,16087,,7,Cruz,IA,county,,0,,False,polid-61815,Ted
22335,16957,0,True,P,10,16957-polid-53044-1,0.0,00000,Iowa,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Iowa122335,1,,1681,Rubio,IA,state,,0,,False,polid-53044,Marco
22336,16957,0,True,P,11,16957-polid-1752-1,0.0,00000,Iowa,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Iowa122336,1,,1681,Santorum,IA,state,,0,,False,polid-1752,Rick
22337,16957,0,True,P,12,16957-polid-8639-1,0.0,00000,Iowa,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Iowa122337,1,,1681,Trump,IA,state,,0,,False,polid-8639,Donald
22331,16957,0,True,P,8,16957-polid-36679-1,0.0,00000,Iowa,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Iowa122331,1,,1681,Kasich,IA,state,,0,,False,polid-36679,John
22340,16672,0,True,P,4,16672-polid-100004-16086,0.0,19171,Tama,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Tama1608622340,16086,,16,Uncommitted,IA,county,,0,,False,polid-100004,
22333,16957,0,True,P,9,16957-polid-60208-1,0.0,00000,Iowa,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957Iowa122333,1,,1681,Paul,IA,state,,0,,False,polid-60208,Rand
22343,16672,0,True,P,5,16672-polid-100007-16056,0.0,19111,Lee,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Lee1605622343,16056,,22,Other,IA,county,,0,,False,polid-100007,
22340,16672,0,True,P,4,16672-polid-100004-16056,0.0,19111,Lee,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Lee1605622340,16056,,22,Uncommitted,IA,county,,0,,False,polid-100004,
22335,16957,0,True,P,10,16957-polid-53044-16094,0.0,19187,Webster,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Webster1609422335,16094,,28,Rubio,IA,county,,0,,False,polid-53044,Marco
22324,16957,0,True,P,4,16957-polid-61815-16001,0.0,19001,Adair,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Adair1600122324,16001,,5,Cruz,IA,county,,0,,False,polid-61815,Ted
22324,16957,0,True,P,4,16957-polid-61815-16045,0.0,19089,Howard,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Howard1604522324,16045,,9,Cruz,IA,county,,0,,False,polid-61815,Ted
22326,16957,0,True,P,5,16957-polid-60339-16001,0.0,19001,Adair,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Adair1600122326,16001,,5,Fiorina,IA,county,,0,,False,polid-60339,Carly
22326,16957,0,True,P,5,16957-polid-60339-16045,0.0,19089,Howard,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Howard1604522326,16045,,9,Fiorina,IA,county,,0,,False,polid-60339,Carly
22321,16957,0,True,P,1,16957-polid-1239-16045,0.0,19089,Howard,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Howard1604522321,16045,,9,Bush,IA,county,,0,,False,polid-1239,Jeb
22321,16957,0,True,P,1,16957-polid-1239-16001,0.0,19001,Adair,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Adair1600122321,16001,,5,Bush,IA,county,,0,,False,polid-1239,Jeb
22323,16957,0,True,P,3,16957-polid-60051-16045,0.0,19089,Howard,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Howard1604522323,16045,,9,Christie,IA,county,,0,,False,polid-60051,Chris
22322,16957,0,True,P,2,16957-polid-64509-16045,0.0,19089,Howard,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Howard1604522322,16045,,9,Carson,IA,county,,0,,False,polid-64509,Ben
22329,16957,0,True,P,7,16957-polid-1187-16045,0.0,19089,Howard,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Howard1604522329,16045,,9,Huckabee,IA,county,,0,,False,polid-1187,Mike
22329,16957,0,True,P,7,16957-polid-1187-16001,0.0,19001,Adair,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Adair1600122329,16001,,5,Huckabee,IA,county,,0,,False,polid-1187,Mike
22340,16672,0,True,P,4,16672-polid-100004-16066,0.0,19131,Mitchell,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Mitchell1606622340,16066,,11,Uncommitted,IA,county,,0,,False,polid-100004,
22311,16672,0,True,P,3,16672-polid-1445-16039,0.0,19077,Guthrie,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Guthrie1603922311,16039,,8,Sanders,IA,county,,0,,False,polid-1445,Bernie
22310,16672,0,True,P,1,16672-polid-1746-16039,0.0,19077,Guthrie,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Guthrie1603922310,16039,,8,Clinton,IA,county,,0,,False,polid-1746,Hillary
22312,16672,0,True,P,2,16672-polid-22603-16039,0.0,19077,Guthrie,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Guthrie1603922312,16039,,8,O'Malley,IA,county,,0,,False,polid-22603,Martin
22335,16957,0,True,P,10,16957-polid-53044-16074,0.0,19147,Palo Alto,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Palo Alto1607422335,16074,,6,Rubio,IA,county,,0,,False,polid-53044,Marco
22345,16957,0,True,P,6,16957-polid-45650-16011,0.0,19021,Buena Vista,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Buena Vista1601122345,16011,,10,Gilmore,IA,county,,0,,False,polid-45650,Jim
22342,16957,0,True,P,13,16957-polid-100007-16019,0.0,19037,Chickasaw,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Chickasaw1601922342,16019,,13,Other,IA,county,,0,,False,polid-100007,
22345,16957,0,True,P,6,16957-polid-45650-16017,0.0,19033,Cerro Gordo,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Cerro Gordo1601722345,16017,,26,Gilmore,IA,county,,0,,False,polid-45650,Jim
22342,16957,0,True,P,13,16957-polid-100007-16017,0.0,19033,Cerro Gordo,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Cerro Gordo1601722342,16017,,26,Other,IA,county,,0,,False,polid-100007,
22311,16672,0,True,P,3,16672-polid-1445-16027,0.0,19053,Decatur,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Decatur1602722311,16027,,7,Sanders,IA,county,,0,,False,polid-1445,Bernie
22312,16672,0,True,P,2,16672-polid-22603-16027,0.0,19053,Decatur,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Decatur1602722312,16027,,7,O'Malley,IA,county,,0,,False,polid-22603,Martin
22345,16957,0,True,P,6,16957-polid-45650-16019,0.0,19037,Chickasaw,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Chickasaw1601922345,16019,,13,Gilmore,IA,county,,0,,False,polid-45650,Jim
22321,16957,0,True,P,1,16957-polid-1239-16064,0.0,19127,Marshall,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Marshall1606422321,16064,,19,Bush,IA,county,,0,,False,polid-1239,Jeb
22331,16957,0,True,P,8,16957-polid-36679-16088,0.0,19175,Union,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Union1608822331,16088,,8,Kasich,IA,county,,0,,False,polid-36679,John
22333,16957,0,True,P,9,16957-polid-60208-16074,0.0,19147,Palo Alto,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957Palo Alto1607422333,16074,,6,Paul,IA,county,,0,,False,polid-60208,Rand
22323,16957,0,True,P,3,16957-polid-60051-16064,0.0,19127,Marshall,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Marshall1606422323,16064,,19,Christie,IA,county,,0,,False,polid-60051,Chris
22333,16957,0,True,P,9,16957-polid-60208-16088,0.0,19175,Union,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957Union1608822333,16088,,8,Paul,IA,county,,0,,False,polid-60208,Rand
22335,16957,0,True,P,10,16957-polid-53044-16088,0.0,19175,Union,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Union1608822335,16088,,8,Rubio,IA,county,,0,,False,polid-53044,Marco
22345,16957,0,True,P,6,16957-polid-45650-16033,0.0,19065,Fayette,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Fayette1603322345,16033,,25,Gilmore,IA,county,,0,,False,polid-45650,Jim
22342,16957,0,True,P,13,16957-polid-100007-16033,0.0,19065,Fayette,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Fayette1603322342,16033,,25,Other,IA,county,,0,,False,polid-100007,
22345,16957,0,True,P,6,16957-polid-45650-16014,0.0,19027,Carroll,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Carroll1601422345,16014,,13,Gilmore,IA,county,,0,,False,polid-45650,Jim
22312,16672,0,True,P,2,16672-polid-22603-16065,0.0,19129,Mills,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Mills1606522312,16065,,11,O'Malley,IA,county,,0,,False,polid-22603,Martin
22342,16957,0,True,P,13,16957-polid-100007-16014,0.0,19027,Carroll,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Carroll1601422342,16014,,13,Other,IA,county,,0,,False,polid-100007,
22310,16672,0,True,P,1,16672-polid-1746-16065,0.0,19129,Mills,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Mills1606522310,16065,,11,Clinton,IA,county,,0,,False,polid-1746,Hillary
22340,16672,0,True,P,4,16672-polid-100004-16094,0.0,19187,Webster,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Webster1609422340,16094,,28,Uncommitted,IA,county,,0,,False,polid-100004,
22343,16672,0,True,P,5,16672-polid-100007-16094,0.0,19187,Webster,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Webster1609422343,16094,,28,Other,IA,county,,0,,False,polid-100007,
22342,16957,0,True,P,13,16957-polid-100007-16051,0.0,19101,Jefferson,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Jefferson1605122342,16051,,12,Other,IA,county,,0,,False,polid-100007,
22345,16957,0,True,P,6,16957-polid-45650-16051,0.0,19101,Jefferson,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Jefferson1605122345,16051,,12,Gilmore,IA,county,,0,,False,polid-45650,Jim
22312,16672,0,True,P,2,16672-polid-22603-16074,0.0,19147,Palo Alto,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Palo Alto1607422312,16074,,6,O'Malley,IA,county,,0,,False,polid-22603,Martin
22326,16957,0,True,P,5,16957-polid-60339-16042,0.0,19083,Hardin,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Hardin1604222326,16042,,8,Fiorina,IA,county,,0,,False,polid-60339,Carly
22324,16957,0,True,P,4,16957-polid-61815-16042,0.0,19083,Hardin,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Hardin1604222324,16042,,8,Cruz,IA,county,,0,,False,polid-61815,Ted
22323,16957,0,True,P,3,16957-polid-60051-16042,0.0,19083,Hardin,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Hardin1604222323,16042,,8,Christie,IA,county,,0,,False,polid-60051,Chris
22322,16957,0,True,P,2,16957-polid-64509-16042,0.0,19083,Hardin,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Hardin1604222322,16042,,8,Carson,IA,county,,0,,False,polid-64509,Ben
22321,16957,0,True,P,1,16957-polid-1239-16042,0.0,19083,Hardin,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Hardin1604222321,16042,,8,Bush,IA,county,,0,,False,polid-1239,Jeb
22343,16672,0,True,P,5,16672-polid-100007-16059,0.0,19117,Lucas,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Lucas1605922343,16059,,7,Other,IA,county,,0,,False,polid-100007,
22340,16672,0,True,P,4,16672-polid-100004-16059,0.0,19117,Lucas,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Lucas1605922340,16059,,7,Uncommitted,IA,county,,0,,False,polid-100004,
22311,16672,0,True,P,3,16672-polid-1445-16074,0.0,19147,Palo Alto,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Palo Alto1607422311,16074,,6,Sanders,IA,county,,0,,False,polid-1445,Bernie
22312,16672,0,True,P,2,16672-polid-22603-16073,0.0,19145,Page,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Page1607322312,16073,,8,O'Malley,IA,county,,0,,False,polid-22603,Martin
22329,16957,0,True,P,7,16957-polid-1187-16042,0.0,19083,Hardin,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Hardin1604222329,16042,,8,Huckabee,IA,county,,0,,False,polid-1187,Mike
22310,16672,0,True,P,1,16672-polid-1746-16073,0.0,19145,Page,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Page1607322310,16073,,8,Clinton,IA,county,,0,,False,polid-1746,Hillary
22311,16672,0,True,P,3,16672-polid-1445-16019,0.0,19037,Chickasaw,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Chickasaw1601922311,16019,,13,Sanders,IA,county,,0,,False,polid-1445,Bernie
22310,16672,0,True,P,1,16672-polid-1746-16019,0.0,19037,Chickasaw,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Chickasaw1601922310,16019,,13,Clinton,IA,county,,0,,False,polid-1746,Hillary
22312,16672,0,True,P,2,16672-polid-22603-16019,0.0,19037,Chickasaw,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Chickasaw1601922312,16019,,13,O'Malley,IA,county,,0,,False,polid-22603,Martin
22312,16672,0,True,P,2,16672-polid-22603-16009,0.0,19017,Bremer,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Bremer1600922312,16009,,13,O'Malley,IA,county,,0,,False,polid-22603,Martin
22340,16672,0,True,P,4,16672-polid-100004-16034,0.0,19067,Floyd,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Floyd1603422340,16034,,8,Uncommitted,IA,county,,0,,False,polid-100004,
22310,16672,0,True,P,1,16672-polid-1746-16009,0.0,19017,Bremer,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Bremer1600922310,16009,,13,Clinton,IA,county,,0,,False,polid-1746,Hillary
22311,16672,0,True,P,3,16672-polid-1445-16009,0.0,19017,Bremer,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Bremer1600922311,16009,,13,Sanders,IA,county,,0,,False,polid-1445,Bernie
22345,16957,0,True,P,6,16957-polid-45650-16047,0.0,19093,Ida,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Ida1604722345,16047,,7,Gilmore,IA,county,,0,,False,polid-45650,Jim
22342,16957,0,True,P,13,16957-polid-100007-16047,0.0,19093,Ida,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Ida1604722342,16047,,7,Other,IA,county,,0,,False,polid-100007,
22311,16672,0,True,P,3,16672-polid-1445-16049,0.0,19097,Jackson,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Jackson1604922311,16049,,16,Sanders,IA,county,,0,,False,polid-1445,Bernie
22310,16672,0,True,P,1,16672-polid-1746-16049,0.0,19097,Jackson,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Jackson1604922310,16049,,16,Clinton,IA,county,,0,,False,polid-1746,Hillary
22312,16672,0,True,P,2,16672-polid-22603-16049,0.0,19097,Jackson,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Jackson1604922312,16049,,16,O'Malley,IA,county,,0,,False,polid-22603,Martin
22326,16957,0,True,P,5,16957-polid-60339-16052,0.0,19103,Johnson,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Johnson1605222326,16052,,57,Fiorina,IA,county,,0,,False,polid-60339,Carly
22324,16957,0,True,P,4,16957-polid-61815-16052,0.0,19103,Johnson,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Johnson1605222324,16052,,57,Cruz,IA,county,,0,,False,polid-61815,Ted
22322,16957,0,True,P,2,16957-polid-64509-16052,0.0,19103,Johnson,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Johnson1605222322,16052,,57,Carson,IA,county,,0,,False,polid-64509,Ben
22323,16957,0,True,P,3,16957-polid-60051-16052,0.0,19103,Johnson,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Johnson1605222323,16052,,57,Christie,IA,county,,0,,False,polid-60051,Chris
22321,16957,0,True,P,1,16957-polid-1239-16052,0.0,19103,Johnson,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Johnson1605222321,16052,,57,Bush,IA,county,,0,,False,polid-1239,Jeb
22310,16672,0,True,P,1,16672-polid-1746-16040,0.0,19079,Hamilton,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Hamilton1604022310,16040,,8,Clinton,IA,county,,0,,False,polid-1746,Hillary
22311,16672,0,True,P,3,16672-polid-1445-16040,0.0,19079,Hamilton,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Hamilton1604022311,16040,,8,Sanders,IA,county,,0,,False,polid-1445,Bernie
22312,16672,0,True,P,2,16672-polid-22603-16040,0.0,19079,Hamilton,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Hamilton1604022312,16040,,8,O'Malley,IA,county,,0,,False,polid-22603,Martin
22329,16957,0,True,P,7,16957-polid-1187-16052,0.0,19103,Johnson,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Johnson1605222329,16052,,57,Huckabee,IA,county,,0,,False,polid-1187,Mike
22345,16957,0,True,P,6,16957-polid-45650-16031,0.0,19061,Dubuque,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Dubuque1603122345,16031,,35,Gilmore,IA,county,,0,,False,polid-45650,Jim
22342,16957,0,True,P,13,16957-polid-100007-16031,0.0,19061,Dubuque,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Dubuque1603122342,16031,,35,Other,IA,county,,0,,False,polid-100007,
22340,16672,0,True,P,4,16672-polid-100004-16006,0.0,19011,Benton,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Benton1600622340,16006,,19,Uncommitted,IA,county,,0,,False,polid-100004,
22343,16672,0,True,P,5,16672-polid-100007-16006,0.0,19011,Benton,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Benton1600622343,16006,,19,Other,IA,county,,0,,False,polid-100007,
22311,16672,0,True,P,3,16672-polid-1445-16023,0.0,19045,Clinton,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Clinton1602322311,16023,,26,Sanders,IA,county,,0,,False,polid-1445,Bernie
22310,16672,0,True,P,1,16672-polid-1746-16023,0.0,19045,Clinton,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Clinton1602322310,16023,,26,Clinton,IA,county,,0,,False,polid-1746,Hillary
22312,16672,0,True,P,2,16672-polid-22603-16023,0.0,19045,Clinton,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Clinton1602322312,16023,,26,O'Malley,IA,county,,0,,False,polid-22603,Martin
22321,16957,0,True,P,1,16957-polid-1239-16060,0.0,19119,Lyon,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Lyon1606022321,16060,,8,Bush,IA,county,,0,,False,polid-1239,Jeb
22343,16672,0,True,P,5,16672-polid-100007-16015,0.0,19029,Cass,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Cass1601522343,16015,,13,Other,IA,county,,0,,False,polid-100007,
